#OTU_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
OTU_29385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.9788384,0,0,0,250.7286097,0,0,1247.862492,364.4873055,116.2016133,0,0,0,0,0,259.1384423,0,100.2919548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.1479712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.4008319,0,0,0,0,0,0,0,475.2806795,350.1313868,0,0,0,0,1385.224701,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_22991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.9594124,0,0,0,606.4675279,0,0,0,0,209.2726891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.783088,0,0,352.2698774,0,0,0,548.6789721,0,576.4748984,0,290.3136395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.7604575,0,0,0,0,0,0,0,0,475.2806795,0,0,0,2256.739381,0,0,0,0,0,248.9436301,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_18974,153.6564227,0,0,271.5012481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.5883024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.7362958,253.0773701,0,0,0,0,0,0,0,0,0,129.8188279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.3232585,0,0,0,0,199.7942606,0,138.7830966,0,0,0,251.9664842,0,0,0,0,0,0,0,0,0,0,0,0,0,253.539422,0,0,482.1774021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.2403052,440.6667119,0,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_20632,0,0,263.5363095,0,0,0,0,0,0,206.9331242,273.690032,0,0,0,0,0,0,0,0,0,347.6361342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.8478342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.3545833,0,0,0,0,0,0,0,0,0,0,0,453.8019071,352.2698774,0,0,0,274.3394861,0,0,0,0,0,180.5817087,272.4904989,0,215.1987278,0,141.818115,0,0,0,0,0,0,208.4715901,0,0,0,0,251.9664842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.200416,0,0,0,0,0,0,464.3179435,0,0,0,0,0,0,0,269.4639104,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_13144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.2337639,0,0,0,0,0,0,0,0,0,0,0,203.7362958,0,184.8918951,196.8478342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.2388783,0,279.2196955,0,0,0,0,0,0,0,0,0,1054.372273,0,0,0,0,0,0,0,453.8019071,0,427.6772919,0,0,0,0,0,270.5306525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0949788,0,0,0,0,0,0,0,0,241.088701,0,0,0,0,0,0,0,0,0,896.3003499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.5724983,0,232.4032266,0,0,0,0,0,0,0,0,0,0,0,129.8188279,0,0,0,562.0761892,257.7684556,302.7847722,0,257.9195365,0,0,357.6270218,1167.885568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.4161023,0,0,0,384.1576358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.9436301,0,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_19119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2016133,0,0,0,196.8478342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.0042842,0,348.6366783,0,649.8807877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.3974556,0,0,0,0,334.0302754,0,0,0,0,0,0,0,0,0,0,231.9864441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.8835606,0,0,0,430.760762,0,0,0,0,0,0,0,248.9436301,0,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_30362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7391719,305.2699044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5934247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751.828351,0,0,0,0,0,0,0,0,0,0,414.6164833,779.4218773,369.783088,0,0,0,0,0,0,0,456.7239099,0,0,0,340.1479712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.5629837,0,0,0,0,0,0,0,0,0,0,0,163.5838013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4073488,0,0,0,220.333356,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.632999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5934247,0,0,0,0,0,0,129.8188279,0,0,503.8763787,281.0380946,257.7684556,605.5695444,0,257.9195365,0,236.5821537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.3232585,0,0,0,0,0,208.4715901,0,149.2165252,0,0,0,291.5629837,231.9864441,363.3030081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_3849,0,232.1266708,0,0,0,153.1691928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.5453783,0,220.7494677,0,249.5724983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.2196955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.4218773,0,0,0,0,0,0,0,0,0,0,0,290.3136395,0,0,0,288.5286076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.5215239,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_21350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.3886192,0,0,303.9954335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.8918951,0,0,0,0,0,167.057137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.2698774,0,0,0,0,0,0,0,0,0,0,0,0,0,219.1420616,0,0,0,0,0,0,0,208.4715901,0,0,0,0,0,0,0,0,0,269.1765394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.7604575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.7415669,0,0,0,995.7745205,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_5349,0,0,0,0,0,612.6767713,0,0,0,206.9331242,273.690032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.2196955,236.5821537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.3030081,447.7300677,269.1765394,0,0,0,786.3569495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_23076,0,0,0,0,0,0,0,0,418.5004185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0568209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.539422,0,0,241.088701,325.9104041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134.183982,0,0,0,0,500.4806104,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_13547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.8016861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.8482828,0,0,0,0,0,728.9746109,232.4032266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.4478199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.688951,0,363.3030081,0,0,0,0,0,0,373.7101126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7391719,0,0,0,0,0,0,0,0,0,120.9460863,0,364.4873055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.9381894,0,0,0,0,0,0,0,0,0,0,0,0,0,447.6509216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.7239099,0,0,0,0,0,0,288.5286076,0,219.1420616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.4831337,269.4639104,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_25094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.9954335,403.7391719,0,0,0,0,0,0,0,0,0,0,0,0,116.2016133,0,0,0,0,0,0,0,0,334.114274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.8019071,0,0,0,0,274.3394861,0,0,270.5306525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.9864441,0,0,0,0,0,0,0,0,0,0,163.5838013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.9278209,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_29939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.9954335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.7362958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.2388783,0,0,0,0,0,0,0,0,0,447.6509216,0,527.1861364,0,0,0,414.6164833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.3232585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.1784748,373.7101126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_18581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.7494677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.2196955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0568209,0,352.2698774,0,0,0,0,0,0,0,0,0,361.1634173,0,0,0,0,0,0,0,0,0,0,0,0,138.7830966,0,0,0,0,0,231.9864441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.1313868,0,0,0,0,0,0,0,0,0,199.7978099,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.1868495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.3136395,0,0,272.4904989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425.284936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.39416,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_25176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.7286097,220.7494677,120.9460863,0,0,116.2016133,407.4725916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.783088,0,0,0,0,341.7536784,0,0,0,0,0,0,0,0,0,0,215.1987278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4073488,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_16264,0,0,0,0,0,153.1691928,333.9042033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.9954335,0,0,0,0,0,323.5628495,0,0,0,0,0,0,0,0,0,0,0,196.8478342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0568209,0,0,0,341.7536784,625.0416279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.1765394,0,0,0,0,0,0,0,163.5838013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_27793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.0404824,0,0,0,0,0,0,0,0,0,0,355.8482828,0,0,0,0,0,0,0,203.7362958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7684556,0,0,0,0,0,0,0,0,0,1202.709167,0,223.8254608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.5306525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.095154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_30173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.5934247,0,0,0,0,232.4239419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.8254608,0,0,324.9403939,0,0,0,0,0,0,0,0,0,0,0,548.6789721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.4715901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.4875692,0,0,0,0,0,0,0,0,461.7415669,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_16363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.5883024,0,0,0,433.0404824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.7362958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.6366783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.0302754,0,0,199.7942606,0,0,0,0,0,0,0,0,0,0,269.1765394,0,0,0,0,0,0,0,0,253.539422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.2699044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.9403939,0,0,0,0,0,0,0,0,0,0,625.0416279,0,0,0,0,0,0,0,0,0,0,219.1420616,0,200.3232585,0,0,0,210.1576347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.2806795,0,0,0,0,0,0,0,0,0,0,0,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_24836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.5705309,0,595.8682608,0,0,0,848.7772384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.0302754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.5755105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_24775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.2699044,0,0,0,0,355.8482828,0,0,0,0,0,0,0,0,0,0,0,237.5934247,0,0,0,0,0,0,0,0,0,0,0,0,302.7847722,0,0,0,0,0,583.9427838,0,0,0,0,0,0,0,649.8807877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_25233,0,0,0,0,0,153.1691928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.4032266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0568209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.1987278,219.1420616,0,0,0,0,0,0,199.7942606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_20742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.9863004,0,0,0,0,0,0,0,0,0,220.7494677,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2119709,0,0,273.7258639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_19925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7391719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.0773701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.7239099,0,0,0,0,0,0,0,0,0,141.818115,0,230.8980191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.333356,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_24034,0,0,0,271.5012481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.7494677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.5934043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.3394861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.7942606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_25140,0,0,0,0,0,0,0,213.238936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.778532,0,0,0,0,0,0,302.7847722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0023804,0,291.5629837,0,0,0,0,0,370.4161023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_16813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919.713919,0,0,0,0,0,0,527.1861364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
