"STATION","DATE","AWND","PRCP"
"US1NCCR0035","2014-04-15",,"0.00"
"US1NCCR0035","2014-04-16",,"0.83"
"US1NCCR0035","2014-04-18",,"0.00"
"US1NCCR0035","2014-04-19",,"1.50"
"US1NCCR0035","2014-04-21",,"0.20"
"US1NCCR0035","2014-04-23",,"0.00"
"US1NCCR0035","2014-04-26",,"0.22"
"US1NCCR0035","2014-04-28",,"0.00"
"US1NCCR0035","2014-05-01",,"1.40"
"US1NCCR0035","2014-05-04",,"0.00"
"US1NCCR0035","2014-05-05",,"0.00"
"US1NCCR0035","2014-05-12",,"0.00"
"US1NCCR0035","2014-05-13",,"0.00"
"US1NCCR0035","2014-05-14",,"0.00"
"US1NCCR0035","2014-05-15",,"0.00"
"US1NCCR0035","2014-05-16",,"0.85"
"US1NCCR0035","2014-05-17",,"0.00"
"US1NCCR0035","2014-05-19",,"0.00"
"US1NCCR0035","2014-05-21",,"0.00"
"US1NCCR0035","2014-05-23",,"0.00"
"US1NCCR0035","2014-05-24",,"0.05"
"US1NCCR0035","2014-05-25",,"0.00"
"US1NCCR0035","2014-05-27",,"0.00"
"US1NCCR0035","2014-05-28",,"0.37"
"US1NCCR0035","2014-06-03",,"0.00"
"US1NCCR0035","2014-06-04",,"0.00"
"US1NCCR0035","2014-06-06",,"0.70"
"US1NCCR0035","2014-06-08",,"0.00"
"US1NCCR0035","2014-06-12",,"0.02"
"US1NCCR0035","2014-06-15",,"0.25"
"US1NCCR0035","2014-06-16",,"0.00"
"US1NCCR0035","2014-06-18",,"0.00"
"US1NCCR0035","2014-06-21",,"0.08"
"US1NCCR0035","2014-06-22",,"3.03"
"US1NCCR0035","2014-06-25",,"0.34"
"US1NCCR0035","2014-06-27",,"0.19"
"US1NCCR0035","2014-06-30",,"0.00"
"US1NCCR0035","2014-07-01",,"0.00"
"US1NCCR0035","2014-07-05",,"0.00"
"US1NCCR0035","2014-07-06",,"0.00"
"US1NCCR0035","2014-07-07",,"0.00"
"US1NCCR0035","2014-07-08",,"0.00"
"US1NCCR0035","2014-07-09",,"0.00"
"US1NCCR0035","2014-07-11",,"2.35"
"US1NCCR0035","2014-07-12",,"0.21"
"US1NCCR0035","2014-07-13",,"0.03"
"US1NCCR0035","2014-07-16",,"0.88"
"US1NCCR0035","2014-07-17",,"0.63"
"US1NCCR0035","2014-07-19",,"0.00"
"US1NCCR0035","2014-07-25",,"1.80"
"US1NCCR0072","2014-03-20",,"0.00"
"US1NCCR0072","2014-03-21",,"0.00"
"US1NCCR0072","2014-03-22",,"0.00"
"US1NCCR0072","2014-03-23",,"0.16"
"US1NCCR0072","2014-03-24",,"0.01"
"US1NCCR0072","2014-03-25",,"0.00"
"US1NCCR0072","2014-03-26",,"0.59"
"US1NCCR0072","2014-03-27",,"0.00"
"US1NCCR0072","2014-03-28",,"0.00"
"US1NCCR0072","2014-03-29",,"0.06"
"US1NCCR0072","2014-03-30",,"0.52"
"US1NCCR0072","2014-03-31",,"0.00"
"US1NCCR0072","2014-04-01",,"0.00"
"US1NCCR0072","2014-04-02",,"0.00"
"US1NCCR0072","2014-04-03",,"0.00"
"US1NCCR0072","2014-04-04",,"0.00"
"US1NCCR0072","2014-04-05",,"0.00"
"US1NCCR0072","2014-04-06",,"0.00"
"US1NCCR0072","2014-04-07",,"0.00"
"US1NCCR0072","2014-04-08",,"0.85"
"US1NCCR0072","2014-04-09",,"0.02"
"US1NCCR0072","2014-04-10",,"0.00"
"US1NCCR0072","2014-04-11",,"0.00"
"US1NCCR0072","2014-04-12",,"0.00"
"US1NCCR0072","2014-04-13",,"0.00"
"US1NCCR0072","2014-04-14",,"0.00"
"US1NCCR0072","2014-04-15",,"0.00"
"US1NCCR0072","2014-04-16",,"0.52"
"US1NCCR0072","2014-04-17",,"0.00"
"US1NCCR0072","2014-04-18",,"0.00"
"US1NCCR0072","2014-04-19",,"1.02"
"US1NCCR0072","2014-04-20",,"1.09"
"US1NCCR0072","2014-04-21",,"0.12"
"US1NCCR0072","2014-04-22",,"0.00"
"US1NCCR0072","2014-04-23",,"0.00"
"US1NCCR0072","2014-04-24",,"0.00"
"US1NCCR0072","2014-04-25",,"0.00"
"US1NCCR0072","2014-04-26",,"0.35"
"US1NCCR0072","2014-04-27",,"0.00"
"US1NCCR0072","2014-04-28",,"0.00"
"US1NCCR0072","2014-04-29",,"0.02"
"US1NCCR0072","2014-04-30",,"0.00"
"US1NCCR0072","2014-05-01",,"0.27"
"US1NCCR0072","2014-05-02",,"0.00"
"US1NCCR0072","2014-05-03",,"0.00"
"US1NCCR0072","2014-05-04",,"0.00"
"US1NCCR0072","2014-05-05",,"0.00"
"US1NCCR0072","2014-05-06",,"0.00"
"US1NCCR0072","2014-05-07",,"0.00"
"US1NCCR0072","2014-05-08",,"0.00"
"US1NCCR0072","2014-05-09",,"0.00"
"US1NCCR0072","2014-05-10",,"0.00"
"US1NCCR0072","2014-05-11",,"0.00"
"US1NCCR0072","2014-05-12",,"0.00"
"US1NCCR0072","2014-05-14",,"0.01"
"US1NCCR0072","2014-05-15",,"0.00"
"US1NCCR0072","2014-05-16",,"1.15"
"US1NCCR0072","2014-05-17",,"0.45"
"US1NCCR0072","2014-05-18",,"0.00"
"US1NCCR0072","2014-05-19",,"0.00"
"US1NCCR0072","2014-05-20",,"0.00"
"US1NCCR0072","2014-05-21",,"0.00"
"US1NCCR0072","2014-05-22",,"0.00"
"US1NCCR0072","2014-05-23",,"0.00"
"US1NCCR0072","2014-05-24",,"0.18"
"US1NCCR0072","2014-05-25",,"0.00"
"US1NCCR0072","2014-05-26",,"0.00"
"US1NCCR0072","2014-05-27",,"0.00"
"US1NCCR0072","2014-05-28",,"0.13"
"US1NCCR0072","2014-05-29",,"0.00"
"US1NCCR0072","2014-05-30",,"0.00"
"US1NCCR0072","2014-05-31",,"0.00"
"US1NCCR0072","2014-06-01",,"0.00"
"US1NCCR0072","2014-06-02",,"0.00"
"US1NCCR0072","2014-06-03",,"0.00"
"US1NCCR0072","2014-06-04",,"0.00"
"US1NCCR0072","2014-06-05",,"0.00"
"US1NCCR0072","2014-06-06",,"1.26"
"US1NCCR0072","2014-06-07",,"0.00"
"US1NCCR0072","2014-06-08",,"0.00"
"US1NCCR0072","2014-06-09",,"0.00"
"US1NCCR0072","2014-06-10",,"0.49"
"US1NCCR0072","2014-06-11",,"0.00"
"US1NCCR0072","2014-06-12",,"0.01"
"US1NCCR0072","2014-06-13",,"0.00"
"US1NCCR0072","2014-06-14",,"0.40"
"US1NCCR0072","2014-06-15",,"0.07"
"US1NCCR0072","2014-06-16",,"0.00"
"US1NCCR0072","2014-06-17",,"0.00"
"US1NCCR0072","2014-06-18",,"0.00"
"US1NCCR0072","2014-06-19",,"0.00"
"US1NCCR0072","2014-06-20",,"0.11"
"US1NCCR0072","2014-06-21",,"0.22"
"US1NCCR0072","2014-06-22",,"0.11"
"US1NCCR0072","2014-06-23",,"0.00"
"US1NCCR0072","2014-06-24",,"0.00"
"US1NCCR0072","2014-06-25",,"0.34"
"US1NCCR0072","2014-06-26",,"0.00"
"US1NCCR0072","2014-06-27",,"0.00"
"US1NCCR0072","2014-06-28",,"2.51"
"US1NCCR0072","2014-06-29",,"0.42"
"US1NCCR0072","2014-06-30",,"0.00"
"US1NCCR0072","2014-07-01",,"0.00"
"US1NCCR0072","2014-07-02",,"0.00"
"US1NCCR0072","2014-07-03",,"0.00"
"US1NCCR0072","2014-07-04",,"1.72"
"US1NCCR0072","2014-07-05",,"0.00"
"US1NCCR0072","2014-07-06",,"0.00"
"US1NCCR0072","2014-07-07",,"0.00"
"US1NCCR0072","2014-07-08",,"0.00"
"US1NCCR0072","2014-07-09",,"0.00"
"US1NCCR0072","2014-07-10",,"0.00"
"US1NCCR0072","2014-07-11",,"0.22"
"US1NCCR0072","2014-07-12",,"0.00"
"US1NCCR0072","2014-07-13",,"0.00"
"US1NCCR0072","2014-07-14",,"0.00"
"US1NCCR0072","2014-07-15",,"0.00"
"US1NCCR0072","2014-07-16",,"0.15"
"US1NCCR0072","2014-07-17",,"1.04"
"US1NCCR0072","2014-07-18",,"0.00"
"US1NCCR0072","2014-07-19",,"0.00"
"US1NCCR0072","2014-07-20",,"0.00"
"US1NCCR0072","2014-07-21",,"0.00"
"US1NCCR0072","2014-07-22",,"0.27"
"US1NCCR0072","2014-07-23",,"0.22"
"US1NCCR0072","2014-07-24",,"0.01"
"US1NCCR0072","2014-07-25",,"3.23"
"US1NCCR0072","2014-07-26",,"0.00"
"US1NCCR0072","2014-07-27",,"0.00"
"US1NCCR0072","2014-07-28",,"0.00"
"US1NCCR0072","2014-07-29",,"0.51"
"US1NCCR0072","2014-07-30",,"0.74"
"US1NCCR0072","2014-07-31",,"0.00"
"US1NCCR0072","2014-08-01",,"0.03"
"US1NCCR0072","2014-08-02",,"2.81"
"US1NCCR0072","2014-08-03",,"0.53"
"US1NCCR0072","2014-08-04",,"1.70"
"US1NCCR0072","2014-08-05",,"0.33"
"US1NCCR0072","2014-08-06",,"0.01"
"US1NCCR0072","2014-08-09",,
"US1NCCR0072","2014-08-11",,"0.00"
"US1NCCR0072","2014-08-12",,"0.32"
"US1NCCR0072","2014-08-13",,"0.00"
"US1NCCR0072","2014-08-14",,"0.00"
"US1NCCR0072","2014-08-15",,"0.00"
"US1NCCR0072","2014-08-16",,"0.00"
"US1NCCR0072","2014-08-17",,"0.00"
"US1NCCR0072","2014-08-18",,"0.00"
"US1NCCR0072","2014-08-19",,"3.18"
"US1NCCR0072","2014-08-20",,"0.00"
"US1NCCR0072","2014-08-21",,"0.00"
"US1NCCR0072","2014-08-22",,"0.00"
"US1NCCR0072","2014-08-23",,"0.77"
"US1NCCR0072","2014-08-24",,"0.89"
"US1NCCR0072","2014-08-25",,"0.00"
"US1NCCR0072","2014-08-26",,"0.00"
"US1NCCR0072","2014-08-27",,"0.00"
"US1NCCR0072","2014-08-28",,"0.00"
"US1NCCR0072","2014-08-29",,"0.00"
"US1NCCR0072","2014-08-30",,"0.00"
"US1NCCR0072","2014-08-31",,"0.00"
"US1NCCR0072","2014-09-01",,"0.00"
"US1NCCR0072","2014-09-02",,"0.00"
"US1NCCR0072","2014-09-03",,"0.00"
"US1NCCR0072","2014-09-04",,"0.01"
"US1NCCR0072","2014-09-05",,"0.00"
"US1NCCR0072","2014-09-06",,"0.62"
"US1NCCR0072","2014-09-07",,"0.05"
"US1NCCR0072","2014-09-09",,"1.93"
"US1NCCR0072","2014-09-10",,"0.00"
"US1NCCR0072","2014-09-11",,"0.00"
"US1NCCR0072","2014-09-12",,"0.00"
"US1NCCR0072","2014-09-13",,"2.18"
"US1NCCR0072","2014-09-14",,"0.01"
"US1NCCR0072","2014-09-15",,"0.00"
"US1NCCR0072","2014-09-16",,"0.00"
"US1NCCR0072","2014-09-17",,"0.15"
"US1NCCR0072","2014-09-18",,"0.02"
"US1NCCR0072","2014-09-19",,"0.00"
"US1NCCR0072","2014-09-20",,"0.00"
"US1NCCR0072","2014-09-21",,"0.99"
"US1NCCR0072","2014-09-22",,"0.00"
"US1NCCR0072","2014-09-23",,"0.00"
"US1NCCR0072","2014-09-24",,"0.23"
"US1NCCR0072","2014-09-25",,"0.59"
"US1NCCR0072","2014-09-26",,"0.02"
"US1NCCR0072","2014-09-27",,"0.00"
"US1NCCR0072","2014-09-28",,"0.00"
"US1NCCR0072","2014-09-29",,"0.00"
"US1NCCR0072","2014-09-30",,"0.04"
"US1NCCR0072","2014-10-01",,"0.00"
"US1NCCR0072","2014-10-02",,"0.00"
"US1NCCR0072","2014-10-03",,"0.04"
"US1NCCR0072","2014-10-04",,"0.21"
"US1NCCR0072","2014-10-05",,"0.00"
"US1NCCR0072","2014-10-06",,"0.00"
"US1NCCR0072","2014-10-07",,"0.00"
"US1NCCR0072","2014-10-08",,"0.00"
"US1NCCR0072","2014-10-09",,"0.00"
"US1NCCR0072","2014-10-10",,"0.00"
"US1NCCR0072","2014-10-11",,"0.00"
"US1NCCR0072","2014-10-12",,"0.28"
"US1NCCR0072","2014-10-13",,"0.01"
"US1NCCR0072","2014-10-14",,"0.00"
"US1NCCR0072","2014-10-15",,"1.01"
"US1NCCR0072","2014-10-16",,"1.49"
"US1NCCR0072","2014-10-17",,"0.00"
"US1NCCR0072","2014-10-18",,"0.00"
"US1NCCR0072","2014-10-19",,"0.00"
"US1NCCR0072","2014-10-20",,"0.00"
"US1NCCR0072","2014-10-21",,"0.00"
"US1NCCR0072","2014-10-22",,"0.00"
"US1NCCR0072","2014-10-23",,"0.00"
"US1NCCR0072","2014-10-24",,"0.00"
"US1NCCR0072","2014-10-25",,"0.00"
"US1NCCR0072","2014-10-26",,"0.00"
"US1NCCR0072","2014-10-27",,"0.00"
"US1NCCR0072","2014-10-28",,"0.00"
"US1NCCR0072","2014-10-29",,"0.00"
"US1NCCR0072","2014-10-30",,"0.12"
"US1NCCR0072","2014-10-31",,"0.00"
"US1NCCR0072","2014-11-01",,"0.00"
"US1NCCR0072","2014-11-02",,"0.26"
"US1NCCR0072","2014-11-03",,"0.00"
"US1NCCR0072","2014-11-05",,"0.00"
"US1NCCR0072","2014-11-06",,"0.00"
"US1NCCR0072","2014-11-07",,"0.00"
"US1NCCR0072","2014-11-08",,"0.00"
"US1NCCR0072","2014-11-09",,"0.00"
"US1NCCR0072","2014-11-10",,"0.00"
"US1NCCR0072","2014-11-11",,"0.51"
"US1NCCR0072","2014-11-12",,"0.27"
"US1NCCR0072","2014-11-13",,"0.00"
"US1NCCR0072","2014-11-14",,"0.02"
"US1NCCR0072","2014-11-15",,"0.00"
"US1NCCR0072","2014-11-16",,"0.00"
"US1NCCR0072","2014-11-17",,"0.42"
"US1NCCR0072","2014-11-18",,"0.23"
"US1NCCR0072","2014-11-19",,"0.00"
"US1NCCR0072","2014-11-20",,"0.00"
"US1NCCR0072","2014-11-21",,"0.00"
"US1NCCR0072","2014-11-22",,"0.00"
"US1NCCR0072","2014-11-23",,"0.00"
"US1NCCR0072","2014-11-27",,"0.00"
"US1NCCR0072","2014-11-28",,"0.00"
"US1NCCR0072","2014-12-08",,
"US1NCCR0072","2014-12-09",,"0.07"
"US1NCCR0072","2014-12-10",,"0.05"
"US1NCCR0072","2014-12-11",,"0.00"
"US1NCCR0072","2014-12-12",,"0.00"
"US1NCCR0072","2014-12-13",,"0.00"
"US1NCCR0072","2014-12-14",,"0.00"
"US1NCCR0072","2014-12-15",,"0.00"
"US1NCCR0072","2014-12-16",,"0.00"
"US1NCCR0072","2014-12-17",,"0.00"
"US1NCCR0072","2014-12-18",,"0.00"
"US1NCCR0072","2014-12-19",,"0.00"
"US1NCCR0072","2014-12-20",,"0.00"
"US1NCCR0072","2014-12-21",,"0.04"
"US1NCCR0072","2014-12-22",,"0.09"
"US1NCCR0072","2014-12-23",,"0.09"
"US1NCCR0072","2014-12-24",,"0.29"
"US1NCCR0072","2014-12-25",,"0.85"
"US1NCCR0072","2014-12-26",,"0.00"
"US1NCCR0072","2014-12-27",,"0.00"
"US1NCCR0072","2014-12-28",,"0.00"
"US1NCCR0072","2014-12-29",,"0.01"
"US1NCCR0072","2014-12-30",,"0.12"
"US1NCCR0072","2014-12-31",,"0.00"
"US1NCCR0072","2015-01-01",,"0.00"
"US1NCCR0072","2015-01-02",,"0.00"
"US1NCCR0072","2015-01-03",,"0.00"
"US1NCCR0072","2015-01-04",,"0.48"
"US1NCCR0072","2015-01-05",,"0.07"
"US1NCCR0072","2015-01-06",,"0.00"
"US1NCCR0072","2015-01-07",,"0.00"
"US1NCCR0072","2015-01-08",,"0.00"
"US1NCCR0072","2015-01-09",,"0.00"
"US1NCCR0072","2015-01-10",,"0.00"
"US1NCCR0072","2015-01-11",,"0.00"
"US1NCCR0072","2015-01-12",,"0.00"
"US1NCCR0072","2015-01-13",,"0.72"
"US1NCCR0072","2015-01-14",,"0.37"
"US1NCCR0072","2015-01-15",,"0.00"
"US1NCCR0072","2015-01-16",,"0.02"
"US1NCCR0072","2015-01-17",,"0.00"
"US1NCCR0072","2015-01-18",,"0.00"
"US1NCCR0072","2015-01-19",,"0.27"
"US1NCCR0072","2015-01-20",,"0.00"
"US1NCCR0072","2015-01-21",,"0.00"
"US1NCCR0072","2015-01-22",,"0.00"
"US1NCCR0072","2015-01-23",,"0.00"
"US1NCCR0072","2015-01-24",,"1.38"
"US1NCCR0072","2015-01-25",,"0.46"
"US1NCCR0072","2015-01-26",,"0.00"
"US1NCCR0072","2015-01-27",,"0.00"
"US1NCCR0072","2015-01-28",,"0.00"
"US1NCCR0072","2015-01-30",,"0.01"
"US1NCCR0072","2015-01-31",,"0.00"
"US1NCCR0072","2015-02-01",,"0.00"
"US1NCCR0072","2015-02-02",,"0.38"
"US1NCCR0072","2015-02-03",,"0.24"
"US1NCCR0072","2015-02-04",,"0.00"
"US1NCCR0072","2015-02-05",,"0.91"
"US1NCCR0072","2015-02-06",,"0.00"
"US1NCCR0072","2015-02-07",,"0.00"
"US1NCCR0072","2015-02-08",,"0.00"
"US1NCCR0072","2015-02-09",,"0.00"
"US1NCCR0072","2015-02-10",,"0.00"
"US1NCCR0072","2015-02-11",,"0.13"
"US1NCCR0072","2015-02-12",,"0.00"
"US1NCCR0072","2015-02-13",,"0.00"
"US1NCCR0072","2015-02-14",,"0.00"
"US1NCCR0072","2015-02-15",,"0.00"
"US1NCCR0072","2015-02-16",,"0.00"
"US1NCCR0072","2015-02-17",,"1.18"
"US1NCCR0072","2015-02-18",,"0.00"
"US1NCCR0072","2015-02-19",,"0.00"
"US1NCCR0072","2015-02-20",,"0.00"
"US1NCCR0072","2015-02-21",,"0.00"
"US1NCCR0072","2015-02-22",,"0.19"
"US1NCCR0072","2015-02-23",,"0.40"
"US1NCCR0072","2015-02-24",,"0.00"
"US1NCCR0072","2015-02-25",,"0.96"
"US1NCCR0072","2015-02-26",,"1.09"
"US1NCCR0072","2015-02-27",,"0.00"
"US1NCCR0072","2015-02-28",,"0.00"
"US1NCCR0072","2015-03-01",,"0.00"
"US1NCCR0072","2015-03-02",,"0.23"
"US1NCCR0072","2015-03-03",,"0.00"
"US1NCCR0072","2015-03-04",,"0.14"
"US1NCCR0072","2015-03-05",,"0.00"
"US1NCCR0072","2015-03-06",,"0.28"
"US1NCCR0072","2015-03-08",,"0.00"
"US1NCCR0072","2015-03-09",,"0.00"
"US1NCCR0072","2015-03-10",,"0.00"
"US1NCCR0072","2015-03-11",,"0.00"
"US1NCCR0072","2015-03-12",,"0.11"
"US1NCCR0072","2015-03-13",,"0.00"
"US1NCCR0072","2015-03-14",,"0.00"
"US1NCCR0072","2015-03-15",,"1.06"
"US1NCCR0072","2015-03-16",,"0.00"
"US1NCCR0072","2015-03-17",,"0.00"
"US1NCCR0072","2015-03-18",,"0.00"
"US1NCCR0072","2015-03-19",,"0.00"
"US1NCCR0072","2015-03-20",,"0.62"
"US1NCCR0072","2015-03-21",,"0.47"
"US1NCCR0072","2015-03-22",,"0.00"
"US1NCCR0072","2015-03-24",,"0.00"
"US1NCCR0072","2015-03-25",,"0.00"
"US1NCCR0072","2015-03-26",,"0.00"
"US1NCCR0072","2015-03-27",,"0.15"
"US1NCCR0072","2015-03-28",,"0.29"
"US1NCCR0072","2015-03-29",,"0.00"
"US1NCCR0072","2015-03-30",,"0.00"
"US1NCCR0072","2015-03-31",,"0.00"
"US1NCCR0072","2015-04-01",,"0.00"
"US1NCCR0072","2015-04-02",,"0.00"
"US1NCCR0072","2015-04-03",,"0.00"
"US1NCCR0072","2015-04-04",,"0.00"
"US1NCCR0072","2015-04-05",,"0.00"
"US1NCCR0072","2015-04-06",,"0.00"
"US1NCCR0072","2015-04-07",,"0.00"
"US1NCCR0072","2015-04-08",,"0.00"
"US1NCCR0072","2015-04-09",,"0.00"
"US1NCCR0072","2015-04-10",,"0.06"
"US1NCCR0072","2015-04-11",,"0.00"
"US1NCCR0072","2015-04-12",,"0.00"
"US1NCCR0072","2015-04-13",,"0.00"
"US1NCCR0072","2015-04-14",,"0.00"
"US1NCCR0072","2015-05-04",,"0.00"
"US1NCCR0072","2015-05-05",,"0.00"
"US1NCCR0072","2015-05-06",,"0.00"
"US1NCCR0072","2015-05-07",,"0.00"
"US1NCCR0072","2015-05-08",,"0.32"
"US1NCCR0072","2015-05-09",,"0.02"
"US1NCCR0072","2015-05-10",,"0.85"
"US1NCCR0072","2015-05-11",,"1.13"
"US1NCCR0072","2015-05-12",,"0.01"
"US1NCCR0072","2015-05-13",,"0.12"
"US1NCCR0072","2015-05-14",,"0.01"
"US1NCCR0072","2015-05-15",,"0.00"
"US1NCCR0072","2015-05-17",,"0.00"
"US1NCCR0072","2015-05-18",,"0.00"
"US1NCCR0072","2015-05-19",,"0.00"
"US1NCCR0072","2015-05-20",,"0.00"
"US1NCCR0072","2015-05-21",,"0.00"
"US1NCCR0072","2015-05-22",,"0.13"
"US1NCCR0072","2015-05-23",,"0.00"
"US1NCCR0072","2015-05-24",,"0.00"
"US1NCCR0072","2015-05-25",,"0.00"
"US1NCCR0072","2015-05-26",,"0.00"
"US1NCCR0072","2015-05-27",,"0.00"
"US1NCCR0072","2015-05-28",,"0.00"
"US1NCCR0072","2015-05-29",,"0.00"
"US1NCCR0072","2015-05-30",,"0.00"
"US1NCCR0072","2015-05-31",,"0.00"
"US1NCCR0072","2015-06-01",,"0.00"
"US1NCCR0072","2015-06-02",,"0.00"
"US1NCCR0072","2015-06-03",,"2.13"
"US1NCCR0072","2015-06-04",,"1.52"
"US1NCCR0072","2015-06-05",,"0.01"
"US1NCCR0072","2015-06-06",,"0.00"
"US1NCCR0072","2015-06-07",,"0.26"
"US1NCCR0072","2015-06-08",,"0.00"
"US1NCCR0072","2015-06-10",,"0.47"
"US1NCCR0072","2015-06-11",,"0.00"
"US1NCCR0072","2015-06-12",,"0.00"
"US1NCCR0072","2015-06-13",,"0.00"
"US1NCCR0072","2015-06-14",,"0.00"
"US1NCCR0072","2015-06-15",,"0.50"
"US1NCCR0072","2015-06-16",,"0.00"
"US1NCCR0072","2015-06-17",,"0.00"
"US1NCCR0072","2015-06-18",,"0.11"
"US1NCCR0072","2015-06-19",,"0.00"
"US1NCCR0072","2015-06-20",,"0.13"
"US1NCCR0072","2015-06-22",,"0.00"
"US1NCCR0072","2015-06-23",,"0.00"
"US1NCCR0072","2015-06-24",,"0.00"
"US1NCCR0072","2015-06-25",,"0.20"
"US1NCCR0072","2015-06-26",,"0.01"
"US1NCCR0072","2015-06-27",,"0.04"
"US1NCCR0072","2015-06-28",,"0.14"
"US1NCCR0072","2015-06-29",,"0.00"
"US1NCCR0072","2015-06-30",,"0.00"
"US1NCCR0072","2015-07-01",,"0.10"
"US1NCCR0072","2015-07-02",,"0.00"
"US1NCCR0072","2015-07-03",,"0.00"
"US1NCCR0072","2015-07-04",,"0.04"
"US1NCCR0072","2015-07-06",,"0.00"
"US1NCCR0072","2015-07-07",,"0.00"
"US1NCCR0072","2015-07-08",,"0.00"
"US1NCCR0072","2015-07-09",,"0.00"
"US1NCCR0072","2015-07-10",,"0.00"
"US1NCCR0072","2015-07-11",,"0.00"
"US1NCCR0072","2015-07-12",,"0.46"
"US1NCCR0072","2015-07-13",,"2.93"
"US1NCCR0072","2015-07-14",,"2.08"
"US1NCCR0072","2015-07-15",,"0.01"
"US1NCCR0072","2015-07-16",,"0.00"
"US1NCCR0072","2015-07-17",,"0.00"
"US1NCCR0072","2015-07-18",,"0.00"
"US1NCCR0072","2015-07-19",,"0.00"
"US1NCCR0072","2015-07-20",,"0.00"
"US1NCCR0072","2015-07-21",,"0.00"
"US1NCCR0072","2015-07-22",,"0.21"
"US1NCCR0072","2015-07-23",,"0.03"
"US1NCCR0072","2015-07-24",,"3.09"
"US1NCCR0072","2015-07-25",,"0.00"
"US1NCCR0072","2015-07-26",,"0.00"
"US1NCCR0072","2015-07-27",,"0.00"
"US1NCCR0072","2015-07-28",,"0.00"
"US1NCCR0072","2015-07-29",,"0.00"
"US1NCCR0072","2015-07-30",,"0.05"
"US1NCCR0072","2015-07-31",,"0.00"
"US1NCCR0072","2015-08-01",,"0.00"
"US1NCCR0072","2015-08-02",,"0.00"
"US1NCCR0072","2015-08-03",,"0.27"
"US1NCCR0072","2015-08-04",,"4.12"
"US1NCCR0072","2015-08-05",,"0.03"
"US1NCCR0072","2015-08-06",,"0.00"
"US1NCCR0072","2015-08-07",,"0.66"
"US1NCCR0072","2015-08-08",,"0.06"
"US1NCCR0072","2015-08-09",,"0.19"
"US1NCCR0072","2015-08-10",,"0.00"
"US1NCCR0072","2015-08-11",,"0.00"
"US1NCCR0072","2015-08-12",,"0.46"
"US1NCCR0072","2015-08-13",,"0.00"
"US1NCCR0072","2015-08-14",,"0.00"
"US1NCCR0072","2015-08-15",,"0.00"
"US1NCCR0072","2015-08-16",,"0.00"
"US1NCCR0072","2015-08-17",,"0.00"
"US1NCCR0072","2015-08-18",,"0.00"
"US1NCCR0072","2015-08-19",,"0.01"
"US1NCCR0072","2015-08-20",,"0.23"
"US1NCCR0072","2015-08-21",,"0.00"
"US1NCCR0072","2015-08-22",,"0.10"
"US1NCCR0072","2015-08-23",,"0.00"
"US1NCCR0072","2015-08-24",,"0.00"
"US1NCCR0072","2015-08-25",,"0.00"
"US1NCCR0072","2015-08-26",,"0.00"
"US1NCCR0072","2015-08-27",,"0.00"
"US1NCCR0072","2015-08-28",,"0.00"
"US1NCCR0072","2015-08-29",,"0.00"
"US1NCCR0072","2015-08-30",,"0.00"
"US1NCCR0072","2015-08-31",,"0.00"
"US1NCCR0072","2015-09-01",,"1.57"
"US1NCCR0072","2015-09-02",,"0.00"
"US1NCCR0072","2015-09-03",,"0.12"
"US1NCCR0072","2015-09-04",,"0.00"
"US1NCCR0072","2015-09-05",,"0.22"
"US1NCCR0072","2015-09-06",,"0.00"
"US1NCCR0072","2015-09-07",,"0.08"
"US1NCCR0072","2015-09-08",,"0.80"
"US1NCCR0072","2015-09-10",,"0.12"
"US1NCCR0072","2015-09-11",,"0.12"
"US1NCCR0072","2015-09-12",,"0.03"
"US1NCCR0072","2015-09-13",,"0.16"
"US1NCCR0072","2015-09-14",,"0.00"
"US1NCCR0072","2015-09-15",,"0.00"
"US1NCCR0072","2015-09-16",,"0.00"
"US1NCCR0072","2015-09-17",,"0.00"
"US1NCCR0072","2015-09-18",,"0.00"
"US1NCCR0072","2015-09-19",,"0.00"
"US1NCCR0072","2015-09-21",,"0.00"
"US1NCCR0072","2015-09-22",,"0.00"
"US1NCCR0072","2015-09-23",,"0.07"
"US1NCCR0072","2015-09-24",,"0.09"
"US1NCCR0072","2015-09-25",,"1.59"
"US1NCCR0072","2015-09-26",,"1.23"
"US1NCCR0072","2015-09-27",,"0.77"
"US1NCCR0072","2015-09-28",,"1.27"
"US1NCCR0072","2015-09-29",,"0.65"
"US1NCCR0072","2015-09-30",,"0.17"
"US1NCCR0072","2015-10-01",,"0.07"
"US1NCCR0072","2015-10-02",,"2.10"
"US1NCCR0072","2015-10-03",,"1.64"
"US1NCCR0072","2015-10-04",,"0.27"
"US1NCCR0072","2015-10-05",,"1.94"
"US1NCCR0072","2015-10-06",,"1.54"
"US1NCCR0072","2015-10-07",,"0.00"
"US1NCCR0072","2015-10-08",,"0.00"
"US1NCCR0072","2015-10-09",,"0.00"
"US1NCCR0072","2015-10-10",,"0.02"
"US1NCCR0072","2015-10-11",,"0.76"
"US1NCCR0072","2015-10-12",,"0.09"
"US1NCCR0072","2015-10-13",,"0.01"
"US1NCCR0072","2015-10-14",,"0.00"
"US1NCCR0072","2015-10-15",,"0.00"
"US1NCCR0072","2015-10-16",,"0.00"
"US1NCCR0072","2015-10-17",,"0.00"
"US1NCCR0072","2015-10-18",,"0.00"
